,Unnamed: 0,memory,threads,read_file runtime,total sum column runtime,total count distinct runtime,total aggregate runtime,avg sum column runtime,avg count distinct runtime,avg aggregate runtime,rounds,start,end,total_runtime,Average CPU Dynamic Energy per Round,Average DRAM Dynamic Energy per Round,Average CPU Energy per Round Unscaled,Average DRAM Energy per Round Unscaled,Average CPU Energy per Round,Average DRAM Energy per Round,Average CPU Power,Average DRAM Power,CPU-seconds,Memory-seconds,Max Memory Usage (GiB),CPU Embodied CI (gCO2eq/CPU-s),Memory Embodied CI (gCO2eq/GiB-s),CPU Operational Carbon,Memory Operational Carbon,Total Operational Carbon,CPU Embodied Carbon,Memory Embodied Carbon,Total Embodied Carbon,Total Carbon Footprint,workload,Grid CI (gCO2eq/kWh)
10,10,2,48,4.4187,182.5429,119.3357,448.1855,60.84763333333333,59.66785,74.69758333333333,3,1730035025.3671515,1730035551.751394,750.0641,197881.31308795448,22120.71395152941,197881.31308795448,22120.71395152941,197881.31308795448,22120.71395152941,263.8192030360531,29.49176470588236,36003.0768,1500.1282,3.237,1.8189199116353798e-05,1.2463145624577203e-05,21.437142251195066,2.396410678082353,23.83355292927742,0.6548671327165779,0.018696316212134877,0.6735634489287128,24.507116378206135,spark,390
11,11,2,64,4.7101,180.5094,119.0697,444.8257,60.1698,59.53485,74.13761666666666,3,1730023108.1182818,1730023630.327042,744.4048,195461.4628923525,22314.860118436784,195461.4628923525,22314.860118436784,195461.4628923525,22314.860118436784,262.5741570881226,29.97678160919541,47641.9072,1488.8096,3.668,1.8189199116353798e-05,1.2463145624577203e-05,21.174991813338185,2.417443179497318,23.592434992835503,0.8665681363436497,0.018555250852068536,0.8851233871957183,24.477558380031223,spark,390
12,12,2,80,4.6305,187.3297,122.5162,469.8853,62.44323333333333,61.2581,78.31421666666667,3,1730012394.012101,1730012937.324853,779.7312000000001,196825.3928624089,23192.551695911603,196825.3928624089,23192.551695911603,196825.3928624089,23192.551695911603,252.4272375690608,29.74429097605893,62378.49600000001,1559.4624,3.685,1.8189199116353798e-05,1.2463145624577203e-05,21.322750893427628,2.5125264337237567,23.835277327151385,1.134614884322679,0.019435806987252665,1.1540506913099318,24.989328018461315,spark,390
13,13,2,92,4.7916,197.1014,127.8493,491.0029,65.70046666666667,63.92465,81.83381666666666,3,1730001516.1087856,1730002085.8808925,815.9535999999999,199780.2839302176,23883.634675845617,199780.2839302176,23883.634675845617,199780.2839302176,23883.634675845617,244.842701754386,29.270824561403515,75067.7312,1631.9072,3.834,1.8189199116353798e-05,1.2463145624577203e-05,21.64286409244024,2.587393756549942,24.230257848990185,1.3654219100097242,0.020338697079396038,1.3857606070891202,25.616018456079306,spark,390
14,14,3,8,4.7159,506.8887,331.0051,1161.5472,168.9629,165.50255,193.5912,3,1730115696.3470454,1730117114.5286047,1999.441,374548.7117295346,45724.40968439351,374548.7117295346,45724.40968439351,374548.7117295346,45724.40968439351,187.3267136812412,22.86859661495064,15995.528,5998.323,4.062,1.8189199116353798e-05,1.2463145624577203e-05,40.576110437366246,4.953477715809297,45.529588153175546,0.2909458437632124,0.0747579730522508,0.3657038168154632,45.89529196999101,spark,390
15,15,3,16,4.4121,275.1517,181.4391,643.5431000000001,91.71723333333334,90.71955,107.25718333333334,3,1730081655.7972536,1730082433.6636393,1100.1339,277922.16077927506,29063.034762674808,277922.16077927506,29063.034762674808,277922.16077927506,29063.034762674808,252.6257583547558,26.417724935732647,17602.1424,3300.4017000000003,4.218,1.8189199116353798e-05,1.2463145624577203e-05,30.108234084421465,3.148495432623104,33.25672951704457,0.3201688729880137,0.04113338700670217,0.3613022599947159,33.618031777039285,spark,390
16,16,3,24,4.7919,200.72860000000003,133.16809999999998,476.3914,66.90953333333334,66.58404999999999,79.39856666666667,3,1730062274.914371,1730062845.1179583,810.2881,242554.312383172,23529.600746382457,242554.312383172,23529.600746382457,242554.312383172,23529.600746382457,299.34329824561405,29.038561403508773,19446.9144,2430.8643,4.344,1.8189199116353798e-05,1.2463145624577203e-05,26.27671717484363,2.5490400808580995,28.825757255701728,0.353723798220288,0.030296215764485927,0.3840200139847739,29.2097772696865,spark,390
17,17,3,32,4.4487,175.728,115.1104,420.2894,58.576,57.5552,70.04823333333333,3,1730047269.931237,1730047770.1052375,711.1278,218362.998364128,21628.326244536,218362.998364128,21628.326244536,218362.998364128,21628.326244536,307.06576,30.41412,22756.0896,2133.3834,4.292,1.8189199116353798e-05,1.2463145624577203e-05,23.6559914894472,2.3430686764914,25.999060165938598,0.41391504484398783,0.02658866798725564,0.44050371283124345,26.439563878769842,spark,390
18,18,3,48,4.5059,159.6703,103.5968,383.4788,53.22343333333333,51.7984,63.91313333333333,3,1730034023.5742412,1730034478.7436802,646.7459,189341.81296665053,20340.684480237363,189341.81296665053,20340.684480237363,189341.81296665053,20340.684480237363,292.7607472527472,31.45081318681319,31043.8032,1940.2377,4.637,1.8189199116353798e-05,1.2463145624577203e-05,20.512029738053805,2.2035741520257144,22.71560389007952,0.5646619177337012,0.024181465001394734,0.588843382735096,23.304447272814617,spark,390
19,19,3,64,4.831,155.50979999999998,100.049,374.6515,51.8366,50.0245,62.44191666666666,3,1730022133.6960714,1730022575.7861428,630.2103,182112.48349151813,20138.313103893663,182112.48349151813,20138.313103893663,182112.48349151813,20138.313103893663,288.9709728506788,31.95490950226244,40333.4592,1890.6309,4.665,1.8189199116353798e-05,1.2463145624577203e-05,19.728852378247797,2.1816505862551465,21.910502964502943,0.733633320440132,0.02356320822902546,0.7571965286691574,22.6676994931721,spark,390
20,20,3,80,4.8647,157.7682,102.9221,383.6312,52.589400000000005,51.46105,63.93853333333334,3,1730011385.5758078,1730011837.6674955,644.3215,182171.71187118365,20445.00543022124,182171.71187118365,20445.00543022124,182171.71187118365,20445.00543022124,282.73418141592924,31.731061946902653,51545.72,1932.9645,4.8,1.8189199116353798e-05,1.2463145624577203e-05,19.735268786044895,2.2148755882739675,21.95014437431886,0.9375753646758204,0.024090818050638063,0.9616661827264584,22.911810557045317,spark,390
21,21,3,92,5.0882,169.0078,106.1737,406.4957,56.33593333333334,53.08685,67.74928333333334,3,1730000452.689611,1730000928.614044,681.6772000000001,187914.9463245883,21476.225865050423,187914.9463245883,21476.225865050423,187914.9463245883,21476.225865050423,275.66558823529414,31.50497899159664,62714.30240000001,2045.0316000000005,4.858,1.8189199116353798e-05,1.2463145624577203e-05,20.357452518497066,2.3265911353804625,22.684043653877527,1.140722933796825,0.025487526637662124,1.1662104604344872,23.850254114312015,spark,390
22,22,4,8,4.4428,496.0052,323.8781,1127.5406,165.33506666666668,161.93905,187.9234333333333,3,1730112883.6795137,1730114267.9166503,1947.4239,367923.74402391975,44889.07772177168,367923.74402391975,44889.07772177168,367923.74402391975,44889.07772177168,188.92843208092484,23.05049132947977,15579.3912,7789.6956,5.05,1.8189199116353798e-05,1.2463145624577203e-05,39.858405602591304,4.862983419858598,44.721389022449905,0.28337664864837014,0.0970841106339283,0.38046075928229844,45.101849781732206,spark,390
23,23,4,16,4.5484,271.8129,179.4428,633.2885000000001,90.6043,89.7214,105.54808333333337,3,1730080097.149958,1730080861.422136,1084.5442000000005,279244.8207367986,28882.00826139792,279244.8207367986,28882.00826139792,279244.8207367986,28882.00826139792,257.4766623036649,26.63054973821989,17352.707200000008,4338.176800000002,5.073,1.8189199116353798e-05,1.2463145624577203e-05,30.251522246486513,3.128884228318108,33.38040647480462,0.31563184646858633,0.05406732920356236,0.3696991756721487,33.75010565047677,spark,390
24,24,4,24,4.701,201.4426,130.8831,469.1662,67.14753333333333,65.44155,78.19436666666667,3,1730061121.4636147,1730061685.533981,801.4919,247316.8387518759,23477.50252885993,247316.8387518759,23477.50252885993,247316.8387518759,23477.50252885993,308.57060283687946,29.29225177304965,19235.8056,3205.9676,5.453,1.8189199116353798e-05,1.2463145624577203e-05,26.792657531453223,2.5433961072931592,29.33605363874638,0.34988389822187344,0.03995644106647628,0.3898403392883497,29.72589397803473,spark,390
25,25,4,32,4.7723,168.6036,109.3313,395.8566,56.2012,54.66565,65.9761,3,1730046285.4014971,1730046759.964827,673.7915,213609.04880272155,20940.913864609705,213609.04880272155,20940.913864609705,213609.04880272155,20940.913864609705,317.0254430379747,31.0792194092827,21561.328,2695.166,5.392,1.8189199116353798e-05,1.2463145624577203e-05,23.1409802869615,2.2685990019993847,25.409579288960884,0.3921832882050144,0.03359024634040925,0.42577353454542366,25.83535282350631,spark,390
26,26,4,48,4.6998,149.1913,96.3835,355.5984,49.73043333333334,48.19175,59.2664,3,1730033137.0903263,1730033557.4487686,601.1732,185733.29033156188,19443.45853464762,185733.29033156188,19443.45853464762,185733.29033156188,19443.45853464762,308.95138095238093,32.34252380952381,28856.3136,2404.6928,5.281,1.8189199116353798e-05,1.2463145624577203e-05,20.12110645258587,2.1063746745868253,22.227481127172695,0.5248732338343481,0.0299700365487723,0.5548432703831204,22.782324397555815,spark,390
27,27,4,64,4.8346,143.3165,91.6422,340.1869,47.77216666666666,45.8211,56.69781666666666,3,1730021271.594936,1730021675.893327,575.1456,175622.73972100738,19044.87435899259,175622.73972100738,19044.87435899259,175622.73972100738,19044.87435899259,305.3535308641975,33.11313580246914,36809.3184,2300.5824,5.674,1.8189199116353798e-05,1.2463145624577203e-05,19.02579680310913,2.063194722224197,21.088991525333327,0.6695320217148656,0.02867249347253932,0.6982045151874049,21.787196040520733,spark,390
28,28,4,80,4.7696,148.1825,94.3529,348.164,49.39416666666667,47.17645,58.02733333333333,3,1730010503.2613912,1730010919.6857233,590.6994,177874.0302363894,19334.75572139423,177874.0302363894,19334.75572139423,177874.0302363894,19334.75572139423,301.1244471153846,32.73197115384615,47255.952,2362.7976,5.919,1.8189199116353798e-05,1.2463145624577203e-05,19.269686608942184,2.094598536484375,21.36428514542656,0.8595479203608575,0.029447890570201515,0.888995810931059,22.25328095635762,spark,390
29,29,4,92,4.7999,150.2713,96.217,361.3576,50.09043333333333,48.1085,60.22626666666667,3,1729999536.1496432,1729999960.2710774,607.8459,177331.72997101417,19996.022719733493,177331.72997101417,19996.022719733493,177331.72997101417,19996.022719733493,291.7379716981132,32.89653301886793,55921.8228,2431.3836,5.947,1.8189199116353798e-05,1.2463145624577203e-05,19.210937413526533,2.166235794637795,21.37717320816433,1.0171731698586537,0.03030268787600877,1.0474758577346626,22.424649065898993,spark,390
30,30,6,8,4.4308,467.9945,308.558,1085.6357999999998,155.99816666666666,154.279,180.9393,3,1730110195.052129,1730111514.839482,1862.1883,356327.4017048522,43370.25256153829,356327.4017048522,43370.25256153829,356327.4017048522,43370.25256153829,191.3487490523124,23.289939347990902,14897.5064,11173.1298,6.005,1.8189199116353798e-05,1.2463145624577203e-05,38.602135184692315,4.698444027499981,43.3005792121923,0.27097371024675504,0.13925234377970316,0.4102260540264582,43.710805266218756,spark,390
31,31,6,16,4.4236,255.79450000000003,174.0999,612.8192,85.26483333333334,87.04995,102.13653333333332,3,1730078579.58032,1730079311.4715192,1042.7136,271277.0631004104,28280.57525581396,271277.0631004104,28280.57525581396,271277.0631004104,28280.57525581396,260.1645006839945,27.12209302325581,16683.4176,6256.2816,7.251,1.8189199116353798e-05,1.2463145624577203e-05,29.388348502544456,3.0637289860465122,32.452077488590966,0.3034580046676814,0.07797294864916286,0.3814309533168443,32.83350844190781,spark,390
32,32,6,24,4.7234,194.6908,130.1323,455.8835,64.89693333333334,65.06615,75.98058333333333,3,1730059994.7766137,1730060546.5850585,780.7066,248054.60103653988,23156.889214840576,248054.60103653988,23156.889214840576,248054.60103653988,23156.889214840576,317.73088768115946,29.661449275362315,18736.9584,4684.2396,7.462,1.8189199116353798e-05,1.2463145624577203e-05,26.872581778958487,2.5086629982743958,29.381244777232883,0.34081026717243784,0.05838036027521127,0.3991906274476491,29.78043540468053,spark,390
33,33,6,32,4.5838,166.54000000000002,108.1011,388.5678,55.51333333333334,54.05055,64.76129999999999,3,1730045329.3751445,1730045798.4010262,663.2089000000001,213776.18317952243,20816.967815993605,213776.18317952243,20816.967815993605,213776.18317952243,20816.967815993605,322.3361194029851,31.38825159914712,21222.684800000003,3979.253400000001,7.17,1.8189199116353798e-05,1.2463145624577203e-05,23.15908651111493,2.255171513399307,25.414258024514236,0.3860236396108152,0.04959401460129397,0.4356176542121092,25.849875678726345,spark,390
34,34,6,48,4.7919,137.74200000000002,91.5856,324.5688,45.91400000000001,45.7928,54.0948,3,1730032308.2739449,1730032698.818471,553.8964000000001,177083.96562641434,18643.64284265985,177083.96562641434,18643.64284265985,177083.96562641434,18643.64284265985,319.7059335038363,33.65907928388747,26587.027200000004,3323.3784000000005,7.505,1.8189199116353798e-05,1.2463145624577203e-05,19.184096276194886,2.0197279746214836,21.203824250816368,0.4835967316527145,0.04141974896477439,0.5250164806174888,21.728840731433856,spark,390
35,35,6,64,5.0049,136.2662,87.32910000000001,316.8827,45.422066666666666,43.664550000000006,52.81378333333333,3,1730020473.3227758,1730020854.5702708,540.4780000000001,172858.62460104987,18342.0642839895,172858.62460104987,18342.0642839895,172858.62460104987,18342.0642839895,319.8254593175853,33.936745406824144,34590.592000000004,3242.8680000000004,7.566,1.8189199116353798e-05,1.2463145624577203e-05,18.726350998447067,1.9870569640988625,20.71340796254593,0.6291751654405549,0.04041633612528143,0.6695915015658362,21.382999464111766,spark,390
36,36,6,80,4.7008,131.1856,83.0127,307.7278,43.72853333333333,41.50635,51.28796666666667,3,1730009708.2954297,1730010075.6540072,521.9261,165265.03464455978,18082.214831146743,165265.03464455978,18082.214831146743,165265.03464455978,18082.214831146743,316.6445108695652,34.64516304347826,41754.088,3131.5566,7.86,1.8189199116353798e-05,1.2463145624577203e-05,17.903712086493975,1.9589066067075638,19.86261869320154,0.7594734205537588,0.03902904593740586,0.7985024664911646,20.661121159692705,spark,390
37,37,6,92,4.8821,132.2212,84.7789,316.9239,44.07373333333334,42.38945,52.82065,3,1729998721.1011162,1729999095.082556,533.924,166733.64395957216,18586.922315080214,166733.64395957216,18586.922315080214,166733.64395957216,18586.922315080214,312.27973262032083,34.81192513368984,49121.008,3203.544,7.732,1.8189199116353798e-05,1.2463145624577203e-05,18.06281142895365,2.013583250800356,20.076394679754006,0.8934717953080079,0.039926235386740554,0.9333980306947485,21.009792710448757,spark,390
38,38,8,8,4.7542,510.14420000000007,335.0025,1203.4796,170.0480666666667,167.50125,200.5799333333333,3,1730107417.483905,1730108868.516966,2048.6263,392034.1285952627,46960.15205043932,392034.1285952627,46960.15205043932,392034.1285952627,46960.15205043932,191.36439310344824,22.92275172413793,16389.0104,16389.0104,6.029,1.8189199116353798e-05,1.2463145624577203e-05,42.47036393115346,5.087349805464259,47.557713736617714,0.29810297348559317,0.20425862325791028,0.5023615967435034,48.06007533336122,spark,390
39,39,8,16,4.7641,268.3062,175.6898,612.9968,89.4354,87.8449,102.16613333333332,3,1730077069.1759405,1730077820.1661985,1056.9928,276552.806596538,28451.614249853534,276552.806596538,28451.614249853534,276552.806596538,28451.614249853534,261.6411451398136,26.917509986684426,16911.8848,8455.9424,9.153,1.8189199116353798e-05,1.2463145624577203e-05,29.959887381291615,3.0822582104007994,33.04214559169242,0.3076136400600372,0.10538764152423685,0.41300128158427407,33.45514687327669,spark,390
40,40,8,24,4.4221,194.6011,128.0705,448.1595,64.86703333333334,64.03525,74.69324999999999,3,1730058883.0060005,1730059427.5665207,770.8311,246684.99606247057,23064.371747768382,246684.99606247057,23064.371747768382,246684.99606247057,23064.371747768382,320.0247058823529,29.92143382352941,18499.9464,6166.6488,9.37,1.8189199116353798e-05,1.2463145624577203e-05,26.724207906767646,2.498640272674908,29.222848179442554,0.33649920871147265,0.07685584201002427,0.4133550507214969,29.63620323016405,spark,390
41,41,8,32,4.5013,166.4974,107.4509,381.8164,55.49913333333333,53.72545,63.636066666666665,3,1730044384.70272,1730044848.9094782,655.7647,211791.6326488641,20810.085041523707,211791.6326488641,20810.085041523707,211791.6326488641,20810.085041523707,322.9689439655172,31.73407327586207,20984.4704,5246.1176,9.105,1.8189199116353798e-05,1.2463145624577203e-05,22.944093536960274,2.2544258794984016,25.198519416458677,0.3816907104568324,0.06538312761245746,0.44707383806928985,25.645593254527967,spark,390
42,42,8,48,4.5434,132.2271,84.193,302.5472,44.075700000000005,42.0965,50.42453333333333,3,1730031524.6774726,1730031892.429678,518.9673,167182.18496835328,18006.092261274458,167182.18496835328,18006.092261274458,167182.18496835328,18006.092261274458,322.1439673913044,34.69600543478261,24910.4304,4151.7384,8.777,1.8189199116353798e-05,1.2463145624577203e-05,18.111403371571605,1.9506599949713996,20.062063366543004,0.4531007786196728,0.05174372027434916,0.5048444988940219,20.566907865437027,spark,390
43,43,8,64,4.7584,127.5771,82.1457,298.04,42.5257,41.07285,49.673333333333325,3,1730019721.8958402,1730020080.5364351,507.7628,163770.82083181007,17900.43998144134,163770.82083181007,17900.43998144134,163770.82083181007,17900.43998144134,322.53410614525137,35.25354748603352,32496.8192,4062.1024,9.018,1.8189199116353798e-05,1.2463145624577203e-05,17.74183892344609,1.9392143313228118,19.6810532547689,0.5910911150769492,0.05062657375314456,0.6417176888300938,20.322770943598996,spark,390
44,44,8,80,4.7698,127.8345,83.391,299.7761,42.6115,41.6955,49.96268333333333,3,1730008967.768907,1730009327.1061249,511.0016,164057.80384944845,18054.127782863507,164057.80384944845,18054.127782863507,164057.80384944845,18054.127782863507,321.05144846796657,35.3308635097493,40880.128,4088.0128,9.3,1.8189199116353798e-05,1.2463145624577203e-05,17.772928750356915,1.9558638431435464,19.72879259350046,0.74357678809403,0.0509494988415356,0.7945262869355656,20.523318880436026,spark,390
45,45,8,92,4.4582,130.8117,82.5917,302.9383,43.6039,41.29585,50.48971666666667,3,1729997964.9359276,1729998329.5896802,516.3417000000001,164814.92304490384,18327.09471473077,164814.92304490384,18327.09471473077,164814.92304490384,18327.09471473077,319.1973901098901,35.49412087912088,47503.436400000006,4130.7336000000005,9.231,1.8189199116353798e-05,1.2463145624577203e-05,17.85494999653125,1.9854352607625,19.84038525729375,0.8640494633906489,0.051481934393134046,0.915531397783783,20.755916655077534,spark,390
46,46,12,8,4.4187,467.2431,307.8217,1079.0096,155.7477,153.91084999999998,179.83493333333334,3,1730104663.6929789,1730105972.639321,1854.0744,355371.26176301297,43246.05167314286,355371.26176301297,43246.05167314286,355371.26176301297,43246.05167314286,191.67044308632543,23.324873949579832,14832.5952,22248.8928,7.174,1.8189199116353798e-05,1.2463145624577203e-05,38.49855335765974,4.684988931257143,43.18354228891688,0.26979302750507356,0.27729119095200727,0.5470842184570808,43.73062650737396,spark,390
47,47,12,16,4.4548,240.9112,158.4026,574.4277999999999,80.30373333333334,79.2013,95.73796666666664,3,1730075633.3934717,1730076325.2748594,973.7416,259926.25652930827,26569.56120963241,259926.25652930827,26569.56120963241,259926.25652930827,26569.56120963241,266.93555716353114,27.28604920405209,15579.8656,11684.8992,9.221,1.8189199116353798e-05,1.2463145624577203e-05,28.15867779067506,2.878369131043511,31.03704692171857,0.28338527760443094,0.14563060033810565,0.4290158779425366,31.466062799661106,spark,390
48,48,12,24,4.7343,190.9857,123.4648,440.0149,63.6619,61.7324,73.33581666666667,3,1730057788.0928493,1730058321.09963,754.4654,243203.1390262927,22762.26358321952,243203.1390262927,22762.26358321952,243203.1390262927,22762.26358321952,322.3516135084428,30.17005628517824,18107.1696,9053.5848,10.91,1.8189199116353798e-05,1.2463145624577203e-05,26.347006727848374,2.4659118881821143,28.812918616030487,0.3293549132879884,0.11283614578685869,0.44219105907484707,29.255109675105334,spark,390
49,49,12,32,4.7125,162.6677,104.7963,375.7166,54.222566666666665,52.39815,62.619433333333326,3,1730043455.4740517,1730043907.8412356,643.1805999999999,207776.4544050905,20680.556406052976,207776.4544050905,20680.556406052976,207776.4544050905,20680.556406052976,323.0452759381899,32.1535761589404,20581.7792,7718.167199999999,10.89,1.8189199116353798e-05,1.2463145624577203e-05,22.509115893884804,2.240393610655739,24.749509504540544,0.374366080037629,0.09619264176843527,0.4705587218060643,25.22006822634661,spark,390
50,50,12,48,4.7946,129.3924,83.8116,299.76460000000003,43.1308,41.9058,49.96076666666667,3,1730030782.8385744,1730031144.852699,512.9686,165519.88991087294,18069.77238790608,165519.88991087294,18069.77238790608,165519.88991087294,18069.77238790608,322.67060773480665,35.22588397790055,24622.4928,6155.6232,10.7,1.8189199116353798e-05,1.2463145624577203e-05,17.931321407011236,1.9575586753564918,19.888880082367727,0.44786342428018777,0.07671842835162593,0.5245818526318137,20.413461934999543,spark,390
51,51,12,64,4.8423,123.1104,79.5315,289.132,41.0368,39.76575,48.18866666666667,3,1730019005.0230489,1730019350.1401489,491.7739,158922.65132611594,17743.330600843477,158922.65132611594,17743.330600843477,158922.65132611594,17743.330600843477,323.1620289855072,36.080260869565215,31473.5296,5901.2868,10.72,1.8189199116353798e-05,1.2463145624577203e-05,17.216620560329225,1.92219414842471,19.138814708753934,0.5724782967888551,0.0735485967607952,0.6460268935496503,19.784841602303583,spark,390
52,52,12,80,4.7498,124.5446,80.7152,288.6843,41.51486666666666,40.3576,48.11405,3,1730008243.6382473,1730008592.118338,493.9441,159442.38768978446,17734.46677106897,159442.38768978446,17734.46677106897,159442.38768978446,17734.46677106897,322.7943965517241,35.90379310344828,39515.528,5927.3292,11.52,1.8189199116353798e-05,1.2463145624577203e-05,17.272925333059984,1.921233900199138,19.19415923325912,0.7187558069798538,0.0738731669844087,0.7926289739642625,19.986788207223384,spark,390
53,53,12,92,4.796,122.4429,78.8874,282.1171,40.8143,39.4437,47.01951666666667,3,1729997247.5626318,1729997589.307075,483.4474,155502.5242448889,17630.13926333333,155502.5242448889,17630.13926333333,155502.5242448889,17630.13926333333,321.6534502923976,36.46754385964912,44477.1608,5801.3688,11.77,1.8189199116353798e-05,1.2463145624577203e-05,16.846106793196295,1.9099317535277773,18.75603854672407,0.8090039339212858,0.0723033041762787,0.8813072380975645,19.637345784821637,spark,390
